x,y,sentiment
Sokka,Kuei,"{'neg': 0.061, 'neu': 0.845, 'pos': 0.093, 'compound': 0.2732}"
Joo Dee,Sokka,"{'neg': 0.044, 'neu': 0.9, 'pos': 0.056, 'compound': 0.126}"
Aang,Aang,"{'neg': 0.051, 'neu': 0.892, 'pos': 0.058, 'compound': 0.0772}"
Joo Dee,Aang,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6124}"
Toph,Katara,"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.5719}"
Joo Dee,Toph,"{'neg': 0.215, 'neu': 0.785, 'pos': 0.0, 'compound': -0.8221}"
Aang,Aang,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7003}"
Joo Dee,Appa,"{'neg': 0.122, 'neu': 0.699, 'pos': 0.178, 'compound': 0.3818}"
Sokka,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Pong,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Pong,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.7096}"
Sokka,Pong,"{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.8402}"
Katara,Pong,"{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.4574}"
Zuko,Zuko,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.5972}"
Iroh,Iroh,"{'neg': 0.143, 'neu': 0.77, 'pos': 0.087, 'compound': -0.593}"
Jet,Iroh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Kuei,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Toph,Kuei,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Aang,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}"
Aang,Aang,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4404}"
Sokka,Aang,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}"
Toph,Katara,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Aang,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}"
Smellerbee,Jet,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
Jet,Jet,"{'neg': 0.162, 'neu': 0.784, 'pos': 0.054, 'compound': -0.5967}"
Iroh,Zuko,"{'neg': 0.076, 'neu': 0.759, 'pos': 0.165, 'compound': 0.6124}"
Pao,Iroh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Jet,Zuko,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.6351}"
Jet,Zuko,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Long Feng,Long Feng,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5994}"
Katara,Toph,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.5562}"
Long Feng,Katara,"{'neg': 0.116, 'neu': 0.822, 'pos': 0.062, 'compound': -0.2718}"
Sokka,Momo,"{'neg': 0.105, 'neu': 0.753, 'pos': 0.142, 'compound': 0.1779}"
Aang,Toph,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Aang,"{'neg': 0.088, 'neu': 0.595, 'pos': 0.317, 'compound': 0.8271}"
Jet,Zuko,"{'neg': 0.221, 'neu': 0.704, 'pos': 0.075, 'compound': -0.7184}"
Jet,Zuko,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4003}"
Aang,Toph,"{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.228}"
Toph,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Iroh,Zuko,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.7118}"
Pao,Jet,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5707}"
Sokka,Kuei,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Long Feng,Long Feng,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.9423}"
Long Feng,Kuei,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.296}"
Long Feng,Sokka,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.9644}"
Jet,Hide,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.2892}"
Aang,Long Feng,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.4374}"
Long Feng,Aang,"{'neg': 0.169, 'neu': 0.818, 'pos': 0.013, 'compound': -0.982}"
Joo Dee replacement,Joo Dee,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.5719}"
Toph,Katara,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}"
Katara,Toph,"{'neg': 0.483, 'neu': 0.517, 'pos': 0.0, 'compound': -0.4215}"
Katara,Toph,"{'neg': 0.025, 'neu': 0.693, 'pos': 0.282, 'compound': 0.8946}"
Toph,Katara,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}"
Toph,Katara,"{'neg': 0.07, 'neu': 0.497, 'pos': 0.434, 'compound': 0.9398}"
Iroh,Iroh,"{'neg': 0.027, 'neu': 0.87, 'pos': 0.103, 'compound': 0.6786}"
Iroh,Tycho,"{'neg': 0.103, 'neu': 0.726, 'pos': 0.171, 'compound': 0.5423}"
Iroh,Iroh,"{'neg': 0.134, 'neu': 0.768, 'pos': 0.097, 'compound': -0.4754}"
Kenji,Aang,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.8591}"
Kenji,Aang,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4753}"
Kenji,Aang,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5719}"
Sokka,Sokka,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.5574}"
Sokka,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Zuko,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.784}"
Iroh,Zuko,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.3961}"
Jin,Zuko,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.6494}"
Zuko,Iroh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Jin,Lee,"{'neg': 0.049, 'neu': 0.702, 'pos': 0.249, 'compound': 0.6908}"
Iroh,Zuko,"{'neg': 0.109, 'neu': 0.543, 'pos': 0.348, 'compound': 0.6239}"
Zuko,Iroh,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1531}"
Jin,Iroh,"{'neg': 0.129, 'neu': 0.716, 'pos': 0.156, 'compound': 0.1431}"
Jin,Zuko,"{'neg': 0.039, 'neu': 0.764, 'pos': 0.196, 'compound': 0.857}"
Jin,Iroh,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4404}"
Zuko,Jin,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.5719}"
Toph,Appa,"{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.4939}"
Ghashiun,Ghashiun,"{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.8176}"
Aang,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Fire Nation man,Appa,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.3657}"
Shuzumu,Appa,"{'neg': 0.199, 'neu': 0.772, 'pos': 0.03, 'compound': -0.8156}"
Unnamed Fire Nation boy,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Iio,Appa,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
Aang,Appa,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}"
Iroh,Iroh,"{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.5267}"
Suki,Suki,"{'neg': 0.055, 'neu': 0.872, 'pos': 0.073, 'compound': 0.4404}"
Suki,Kyoshi,"{'neg': 0.351, 'neu': 0.59, 'pos': 0.059, 'compound': -0.886}"
Suki,Aang,"{'neg': 0.043, 'neu': 0.782, 'pos': 0.175, 'compound': 0.9467}"
Ty Lee,Azula,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
Suki,Aang,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}"
Mai,Mai,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
Azula,Aang,"{'neg': 0.13, 'neu': 0.639, 'pos': 0.23, 'compound': 0.5255}"
Mai,Kyoshi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Ty Lee,Than,"{'neg': 0.338, 'neu': 0.662, 'pos': 0.0, 'compound': -0.3724}"
Suki,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Suki,Aang,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.4168}"
Pathik,Appa,"{'neg': 0.033, 'neu': 0.938, 'pos': 0.029, 'compound': -0.0772}"
Pathik,Aang,"{'neg': 0.061, 'neu': 0.724, 'pos': 0.215, 'compound': 0.9727}"
Pathik,Appa,"{'neg': 0.121, 'neu': 0.814, 'pos': 0.065, 'compound': -0.2681}"
Pathik,Aang,"{'neg': 0.032, 'neu': 0.803, 'pos': 0.165, 'compound': 0.9393}"
Katara,Aang,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.7574}"
Sokka,Aang,"{'neg': 0.178, 'neu': 0.661, 'pos': 0.161, 'compound': 0.1759}"
Katara,Sokka,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.3182}"
Quon,Pao,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.6476}"
Iroh,Pao,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.6239}"
Quon,Pao,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.0387}"
Quon,Zuko,"{'neg': 0.079, 'neu': 0.764, 'pos': 0.157, 'compound': 0.8176}"
Aang,Joo Dee,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.7707}"
Joo Dee,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Joo Dee,Joo Dee,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.2263}"
Aang,Aang,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.9248}"
Aang,Appa,"{'neg': 0.132, 'neu': 0.703, 'pos': 0.165, 'compound': 0.167}"
Long Feng,Aang,"{'neg': 0.106, 'neu': 0.717, 'pos': 0.178, 'compound': 0.3197}"
Long Feng,Kuei,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Long Feng,Aang,"{'neg': 0.073, 'neu': 0.837, 'pos': 0.09, 'compound': 0.0087}"
Zuko,Aang,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3182}"
Iroh,Zuko,"{'neg': 0.169, 'neu': 0.721, 'pos': 0.11, 'compound': -0.3818}"
Zuko,Iroh,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.7424}"
Sokka,Toph,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Toph,Sokka,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.5621}"
Jet,Katara,"{'neg': 0.224, 'neu': 0.641, 'pos': 0.134, 'compound': -0.7088}"
Katara,Jet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Jet,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.5862}"
Jet,Appa,"{'neg': 0.09, 'neu': 0.656, 'pos': 0.254, 'compound': 0.6114}"
Aang,Katara,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.25}"
Toph,Jet,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.4168}"
Aang,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Jet,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.2263}"
Jet,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Aang,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.6124}"
Aang,Appa,"{'neg': 0.187, 'neu': 0.697, 'pos': 0.116, 'compound': -0.2987}"
Old Sweepy,Old Sweepy,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
Katara,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Jet,Aang,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4023}"
Toph,Jet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Smellerbee,Jet,"{'neg': 0.0, 'neu': 0.313, 'pos': 0.687, 'compound': 0.2942}"
Katara,Jet,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.4753}"
Jet,Smellerbee,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.3802}"
Smellerbee,Jet,"{'neg': 0.155, 'neu': 0.749, 'pos': 0.096, 'compound': -0.2421}"
Toph,Jet,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.4215}"
Sokka,Toph,"{'neg': 0.092, 'neu': 0.671, 'pos': 0.237, 'compound': 0.5362}"
Katara,Jet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Katara,"{'neg': 0.104, 'neu': 0.667, 'pos': 0.229, 'compound': 0.4003}"
Katara,Sokka,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.4753}"
Sokka,Joo Dee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Brainwasher,Joo Dee,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}"
Jet,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Long Feng,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.126}"
Long Feng,Aang,"{'neg': 0.117, 'neu': 0.739, 'pos': 0.143, 'compound': -0.1027}"
Aang,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Long Feng,Kuei,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Iroh,Zuko,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.1779}"
Iroh,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Iroh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Zuko,Iroh,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.4184}"
Iroh,Zuko,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.1511}"
Aang,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Long Feng,Jet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Jet,Aang,"{'neg': 0.577, 'neu': 0.423, 'pos': 0.0, 'compound': -0.4767}"
Smellerbee,Appa,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}"
Jet,Katara,"{'neg': 0.0, 'neu': 0.451, 'pos': 0.549, 'compound': 0.7435}"
Toph,Sokka,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.5267}"
Aang,Long Feng,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Appa,"{'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.4184}"
Iroh,Zuko,"{'neg': 0.044, 'neu': 0.775, 'pos': 0.181, 'compound': 0.5719}"
Aang,Aang,"{'neg': 0.071, 'neu': 0.712, 'pos': 0.217, 'compound': 0.6705}"
Sokka,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Long Feng,"{'neg': 0.221, 'neu': 0.708, 'pos': 0.071, 'compound': -0.7118}"
Aang,Appa,"{'neg': 0.288, 'neu': 0.579, 'pos': 0.134, 'compound': -0.8092}"
Sokka,Aang,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.4767}"
Katara,Aang,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.7096}"
Toph,Sokka,"{'neg': 0.172, 'neu': 0.696, 'pos': 0.132, 'compound': 0.1255}"
Sokka,Katara,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Kuei,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.2225}"
Iroh,Appa,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
Sokka,Aang,"{'neg': 0.076, 'neu': 0.896, 'pos': 0.028, 'compound': -0.5577}"
Long Feng,Kuei,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Long Feng,Aang,"{'neg': 0.106, 'neu': 0.645, 'pos': 0.249, 'compound': 0.4767}"
Kuei,Sokka,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Kuei,Aang,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.8316}"
Aang,Appa,"{'neg': 0.039, 'neu': 0.851, 'pos': 0.11, 'compound': 0.5057}"
Long Feng,Appa,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.4215}"
Kuei,Aang,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.3612}"
Long Feng,Long Feng,"{'neg': 0.169, 'neu': 0.793, 'pos': 0.038, 'compound': -0.743}"
Sokka,Appa,"{'neg': 0.108, 'neu': 0.819, 'pos': 0.073, 'compound': -0.2942}"
Long Feng,Sokka,"{'neg': 0.17, 'neu': 0.682, 'pos': 0.148, 'compound': -0.1007}"
Aang,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Sokka,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Kuei,Aang,"{'neg': 0.194, 'neu': 0.7, 'pos': 0.106, 'compound': -0.8139}"
Zuko,Iroh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Kuei,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Kuei,Aang,"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.8236}"
Sokka,Appa,"{'neg': 0.09, 'neu': 0.767, 'pos': 0.143, 'compound': 0.4588}"
Blue dragon,Zuko,"{'neg': 0.103, 'neu': 0.773, 'pos': 0.124, 'compound': 0.128}"
Red dragon,Zuko,"{'neg': 0.083, 'neu': 0.866, 'pos': 0.051, 'compound': -0.3129}"
Blue dragon,Zuko,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.34}"
Ursa,Zuko,"{'neg': 0.263, 'neu': 0.567, 'pos': 0.17, 'compound': -0.3578}"
Katara,Kuei,"{'neg': 0.193, 'neu': 0.749, 'pos': 0.058, 'compound': -0.6486}"
Kuei,Aang,"{'neg': 0.065, 'neu': 0.818, 'pos': 0.117, 'compound': 0.2225}"
Long Feng,Than,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.3859}"
Sokka,Long Feng,"{'neg': 0.063, 'neu': 0.625, 'pos': 0.312, 'compound': 0.8619}"
Sokka,Sokka,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.6808}"
General How,Aang,"{'neg': 0.132, 'neu': 0.794, 'pos': 0.074, 'compound': -0.2732}"
Kuei,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
General How,Aang,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.4588}"
Kuei,Katara,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Kuei,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
General How,Appa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Katara,Sokka,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.25}"
Sokka,Katara,"{'neg': 0.359, 'neu': 0.641, 'pos': 0.0, 'compound': -0.4215}"
General How,Katara,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.8462}"
Katara,Sokka,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.7712}"
Iroh,Zuko,"{'neg': 0.057, 'neu': 0.691, 'pos': 0.252, 'compound': 0.7489}"
Iroh,Zuko,"{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.8176}"
Aang,Aang,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}"
Aang,Appa,"{'neg': 0.166, 'neu': 0.774, 'pos': 0.059, 'compound': -0.5191}"
Katara,Aang,"{'neg': 0.105, 'neu': 0.786, 'pos': 0.109, 'compound': 0.0258}"
Aang,Appa,"{'neg': 0.083, 'neu': 0.833, 'pos': 0.083, 'compound': 0.0}"
Sokka,Kuei,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}"
Katara,Sokka,"{'neg': 0.125, 'neu': 0.766, 'pos': 0.109, 'compound': -0.1027}"
Sokka,Katara,"{'neg': 0.044, 'neu': 0.573, 'pos': 0.383, 'compound': 0.9412}"
Aang,Katara,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2732}"
Sokka,Aang,"{'neg': 0.093, 'neu': 0.819, 'pos': 0.089, 'compound': -0.0258}"
Kuei,Katara,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.886}"
Sokka,Suki,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.3802}"
Sokka,Kyoshi,"{'neg': 0.043, 'neu': 0.536, 'pos': 0.421, 'compound': 0.891}"
Katara,Aang,"{'neg': 0.056, 'neu': 0.704, 'pos': 0.241, 'compound': 0.7184}"
Katara,Aang,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}"
Sokka,Aang,"{'neg': 0.048, 'neu': 0.48, 'pos': 0.472, 'compound': 0.9432}"
Sokka,Long Feng,"{'neg': 0.09, 'neu': 0.814, 'pos': 0.096, 'compound': 0.0534}"
Kuei,Kyoshi,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.8553}"
Zuko,Iroh,"{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.836}"
Zuko,Iroh,"{'neg': 0.045, 'neu': 0.786, 'pos': 0.169, 'compound': 0.743}"
Aang,Aang,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.4199}"
Kuei,Long Feng,"{'neg': 0.091, 'neu': 0.778, 'pos': 0.131, 'compound': 0.4662}"
Azula,Mai,"{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.9081}"
Katara,Momo,"{'neg': 0.193, 'neu': 0.723, 'pos': 0.084, 'compound': -0.4003}"
General How,Katara,"{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.4404}"
Katara,General How,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
Pathik,Gyatso,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.5868}"
Aang,Aang,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.5267}"
Pathik,Aang,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.7574}"
Xin Fu,Toph,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Yu,Toph,"{'neg': 0.103, 'neu': 0.648, 'pos': 0.249, 'compound': 0.3052}"
Azula,Kuei,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.5719}"
Pathik,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Aang,Aang,"{'neg': 0.082, 'neu': 0.625, 'pos': 0.293, 'compound': 0.6588}"
Aang,Aang,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.5267}"
Iroh,Zuko,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.7717}"
Zuko,Iroh,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}"
Iroh,Than,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.884}"
Aang,Than,"{'neg': 0.134, 'neu': 0.726, 'pos': 0.14, 'compound': 0.0258}"
Pathik,Aang,"{'neg': 0.051, 'neu': 0.844, 'pos': 0.105, 'compound': 0.3818}"
Ty Lee,Kyoshi,"{'neg': 0.095, 'neu': 0.768, 'pos': 0.137, 'compound': 0.2827}"
Ty Lee,Aang,"{'neg': 0.078, 'neu': 0.841, 'pos': 0.081, 'compound': 0.0258}"
Pathik,Aang,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.8553}"
Toph,Toph,"{'neg': 0.231, 'neu': 0.658, 'pos': 0.111, 'compound': -0.5399}"
Pathik,Aang,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4019}"
Pathik,Aang,"{'neg': 0.071, 'neu': 0.816, 'pos': 0.113, 'compound': 0.34}"
Katara,Suki,"{'neg': 0.102, 'neu': 0.688, 'pos': 0.21, 'compound': 0.6988}"
Aang,Katara,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.0387}"
Pathik,Aang,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Pathik,Aang,"{'neg': 0.042, 'neu': 0.849, 'pos': 0.109, 'compound': 0.4359}"
